"CURR_ID","CURR_NAME","CURR_NAME_EN","UNIV_NAME_TH","LEV_NAME_TH","TOTAL_PLAN"
"25490531105919","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ","Bachelor of Arts Program in English","มหาวิทยาลัยพายัพ","ปริญญาตรี","120"
"25561571100524","หลักสูตรศิลปกรรมศาสตรบัณฑิต  สาขาวิชาทัศนศิลป์และการออกแบบ","Bachelor of Fine and Applied Arts Program in Visual Art and  Design","มหาวิทยาลัยราชภัฏยะลา","ปริญญาตรี","60"
"25501571103104","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ","Bachelor of Arts Program in English","มหาวิทยาลัยราชภัฏยะลา","ปริญญาตรี","80"
"25600038000107","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาภาษาไทย","Doctor of Philosophy Program in Thai","มหาวิทยาลัยขอนแก่น","ปริญญาเอก","5"
"25500221105319","หลักสูตรเศรษฐศาสตรบัณฑิต","Bachelor of Economics Program","มหาวิทยาลัยทักษิณ","ปริญญาตรี","120"
"25490221107467","หลักสูตรบริหารธุรกิจมหาบัณฑิต สาขาวิชาการจัดการธุรกิจ","Master of Business Administration Program in Business Management","มหาวิทยาลัยทักษิณ","ปริญญาโท","30"
"25610221600057","หลักสูตรบริหารธุรกิจดุษฎีบัณฑิต สาขาวิชาการจัดการธุรกิจ","Doctor of Business Administration Program in Business Management","มหาวิทยาลัยทักษิณ","ปริญญาเอก","10"
"25490221105173","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการประกอบการและการจัดการ","Bachelor of Business Administration Program in Entrepreneurship and  Management","มหาวิทยาลัยทักษิณ","ปริญญาตรี","60"
"25500221105319","หลักสูตรเศรษฐศาสตรบัณฑิต","Bachelor of Economics Program","มหาวิทยาลัยทักษิณ","ปริญญาตรี","80"
"25430221101183","หลักสูตรบัญชีบัณฑิต","Bachelor of Accountancy Program","มหาวิทยาลัยทักษิณ","ปริญญาตรี","100"
"25600221100848","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาด","Bachelor of Business Administration Program in Marketing","มหาวิทยาลัยทักษิณ","ปริญญาตรี","40"
"25541311100804","หลักสูตรนิเทศศาสตรบัณฑิต","Bachelor of Communications Arts Program","มหาวิทยาลัยเนชั่น","ปริญญาตรี",""
"25571221104249","หลักสูตรนิเทศศาสตรบัณฑิต","Bachelor of Communication Arts Program","มหาวิทยาลัยนอร์ทกรุงเทพ","ปริญญาตรี","300"
